name,area,area_from,technology,qualifier,bus_qualifier,bus_from_qualifier,bus2_qualifier,build_year,retire_year,cumulative,nom,length
PL dolnośląskie hard coal CHP public HMV hard coal 2020,PL dolnośląskie,,hard coal CHP,public,HMV,,hard coal,2020,2020,TRUE,399.6,
PL dolnośląskie hard coal CHP public HMV hard coal 2023,PL dolnośląskie,,hard coal CHP,public,HMV,,hard coal,2023,2023,TRUE,392.3,
PL dolnośląskie hard coal CHP public HMV hard coal 2024,PL dolnośląskie,,hard coal CHP,public,HMV,,hard coal,2024,2024,TRUE,396.1,
PL dolnośląskie hard coal CHP public HMV hard coal 2025,PL dolnośląskie,,hard coal CHP,public,HMV,,hard coal,2025,2025,TRUE,300.8,
PL dolnośląskie hard coal CHP public HMV hard coal 2030,PL dolnośląskie,,hard coal CHP,public,HMV,,hard coal,2030,2030,TRUE,299.8,
PL dolnośląskie hard coal CHP public HMV hard coal 2035,PL dolnośląskie,,hard coal CHP,public,HMV,,hard coal,2035,2035,TRUE,35.1,
PL dolnośląskie hard coal CHP public HMV hard coal 2040,PL dolnośląskie,,hard coal CHP,public,HMV,,hard coal,2040,2040,TRUE,35.2,
PL dolnośląskie hard coal boiler hard coal 2020,PL dolnośląskie,,hard coal boiler,,hard coal,,,2020,2020,TRUE,2084.3,
PL dolnośląskie hard coal boiler hard coal 2023,PL dolnośląskie,,hard coal boiler,,hard coal,,,2023,2023,TRUE,1578.1,
PL dolnośląskie hard coal boiler hard coal 2024,PL dolnośląskie,,hard coal boiler,,hard coal,,,2024,2024,TRUE,1578.1,
PL dolnośląskie hard coal boiler hard coal 2025,PL dolnośląskie,,hard coal boiler,,hard coal,,,2025,2025,TRUE,1042.2,
PL dolnośląskie hard coal boiler hard coal 2030,PL dolnośląskie,,hard coal boiler,,hard coal,,,2030,2030,TRUE,312.8,
PL dolnośląskie hard coal boiler hard coal 2035,PL dolnośląskie,,hard coal boiler,,hard coal,,,2035,2035,TRUE,0.0,
PL dolnośląskie hard coal final use 2020,PL dolnośląskie,,hard coal final use,,,,,2020,2020,TRUE,inf,
PL dolnośląskie hard coal final use 2025,PL dolnośląskie,,hard coal final use,,,,,2025,2025,TRUE,inf,
PL dolnośląskie hard coal final use 2030,PL dolnośląskie,,hard coal final use,,,,,2030,2030,TRUE,inf,
PL dolnośląskie hard coal final use 2035,PL dolnośląskie,,hard coal final use,,,,,2035,2035,TRUE,inf,
PL dolnośląskie hard coal final use 2040,PL dolnośląskie,,hard coal final use,,,,,2040,2040,TRUE,inf,
PL dolnośląskie hard coal final use 2045,PL dolnośląskie,,hard coal final use,,,,,2045,2045,TRUE,inf,
PL dolnośląskie hard coal final use 2050,PL dolnośląskie,,hard coal final use,,,,,2050,2050,TRUE,inf,
PL dolnośląskie hard coal heat hard coal 2020,PL dolnośląskie,,hard coal heat,,hard coal,,,2020,2020,TRUE,3045.1,
PL dolnośląskie hard coal heat hard coal 2023,PL dolnośląskie,,hard coal heat,,hard coal,,,2023,2023,TRUE,2753.0,
PL dolnośląskie hard coal heat hard coal 2024,PL dolnośląskie,,hard coal heat,,hard coal,,,2024,2024,TRUE,2753.0,
PL dolnośląskie hard coal supply 2020,PL dolnośląskie,,hard coal supply,,,,,2020,2020,TRUE,inf,
PL dolnośląskie hard coal supply 2023,PL dolnośląskie,,hard coal supply,,,,,2023,2023,TRUE,inf,
PL dolnośląskie hard coal supply 2024,PL dolnośląskie,,hard coal supply,,,,,2024,2024,TRUE,inf,
PL dolnośląskie heat pump small AW heat pump LV 2020,PL dolnośląskie,,heat pump small AW,,heat pump,LV,,2020,2020,TRUE,220.1,
PL dolnośląskie heat pump small AW heat pump LV 2023,PL dolnośląskie,,heat pump small AW,,heat pump,LV,,2023,2023,TRUE,455.9,
PL dolnośląskie heat pump small AW heat pump LV 2024,PL dolnośląskie,,heat pump small AW,,heat pump,LV,,2024,2024,TRUE,455.9,
PL dolnośląskie heat pump small AW heat pump LV 2025,PL dolnośląskie,,heat pump small AW,,heat pump,LV,,2025,2025,TRUE,559.6,
PL dolnośląskie heat storage large tank biomass and biogas 2020,PL dolnośląskie,,heat storage large tank,,biomass and biogas,,,2020,2020,TRUE,0.0,
PL dolnośląskie heat storage large tank biomass and biogas 2023,PL dolnośląskie,,heat storage large tank,,biomass and biogas,,,2023,2023,TRUE,8.5,
PL dolnośląskie heat storage large tank biomass and biogas 2024,PL dolnośląskie,,heat storage large tank,,biomass and biogas,,,2024,2024,TRUE,8.5,
PL dolnośląskie heat storage large tank hard coal 2020,PL dolnośląskie,,heat storage large tank,,hard coal,,,2020,2020,TRUE,0.0,
PL dolnośląskie heat storage large tank hard coal 2023,PL dolnośląskie,,heat storage large tank,,hard coal,,,2023,2023,TRUE,706.2,
PL dolnośląskie heat storage large tank hard coal 2024,PL dolnośląskie,,heat storage large tank,,hard coal,,,2024,2024,TRUE,706.2,
PL dolnośląskie heat storage large tank natural gas 2020,PL dolnośląskie,,heat storage large tank,,natural gas,,,2020,2020,TRUE,0.0,
PL dolnośląskie heat storage large tank natural gas 2023,PL dolnośląskie,,heat storage large tank,,natural gas,,,2023,2023,TRUE,108.9,
PL dolnośląskie heat storage large tank natural gas 2024,PL dolnośląskie,,heat storage large tank,,natural gas,,,2024,2024,TRUE,108.9,
PL dolnośląskie heat storage large tank charge biomass and biogas 2020,PL dolnośląskie,,heat storage large tank charge,,biomass and biogas,biomass and biogas,,2020,2020,TRUE,0.0,
PL dolnośląskie heat storage large tank charge biomass and biogas 2023,PL dolnośląskie,,heat storage large tank charge,,biomass and biogas,biomass and biogas,,2023,2023,TRUE,1.4,
PL dolnośląskie heat storage large tank charge biomass and biogas 2024,PL dolnośląskie,,heat storage large tank charge,,biomass and biogas,biomass and biogas,,2024,2024,TRUE,1.4,
PL dolnośląskie heat storage large tank charge hard coal 2020,PL dolnośląskie,,heat storage large tank charge,,hard coal,hard coal,,2020,2020,TRUE,0.0,
PL dolnośląskie heat storage large tank charge hard coal 2023,PL dolnośląskie,,heat storage large tank charge,,hard coal,hard coal,,2023,2023,TRUE,118.0,
PL dolnośląskie heat storage large tank charge hard coal 2024,PL dolnośląskie,,heat storage large tank charge,,hard coal,hard coal,,2024,2024,TRUE,118.0,
PL dolnośląskie heat storage large tank charge natural gas 2020,PL dolnośląskie,,heat storage large tank charge,,natural gas,natural gas,,2020,2020,TRUE,0.0,
PL dolnośląskie heat storage large tank charge natural gas 2023,PL dolnośląskie,,heat storage large tank charge,,natural gas,natural gas,,2023,2023,TRUE,18.4,
PL dolnośląskie heat storage large tank charge natural gas 2024,PL dolnośląskie,,heat storage large tank charge,,natural gas,natural gas,,2024,2024,TRUE,18.4,
PL dolnośląskie heat storage large tank discharge biomass and biogas 2020,PL dolnośląskie,,heat storage large tank discharge,,biomass and biogas,biomass and biogas,,2020,2020,TRUE,0.0,
PL dolnośląskie heat storage large tank discharge biomass and biogas 2023,PL dolnośląskie,,heat storage large tank discharge,,biomass and biogas,biomass and biogas,,2023,2023,TRUE,1.4,
PL dolnośląskie heat storage large tank discharge biomass and biogas 2024,PL dolnośląskie,,heat storage large tank discharge,,biomass and biogas,biomass and biogas,,2024,2024,TRUE,1.4,
PL dolnośląskie heat storage large tank discharge hard coal 2020,PL dolnośląskie,,heat storage large tank discharge,,hard coal,hard coal,,2020,2020,TRUE,0.0,
PL dolnośląskie heat storage large tank discharge hard coal 2023,PL dolnośląskie,,heat storage large tank discharge,,hard coal,hard coal,,2023,2023,TRUE,118.0,
PL dolnośląskie heat storage large tank discharge hard coal 2024,PL dolnośląskie,,heat storage large tank discharge,,hard coal,hard coal,,2024,2024,TRUE,118.0,
PL dolnośląskie heat storage large tank discharge natural gas 2020,PL dolnośląskie,,heat storage large tank discharge,,natural gas,natural gas,,2020,2020,TRUE,0.0,
PL dolnośląskie heat storage large tank discharge natural gas 2023,PL dolnośląskie,,heat storage large tank discharge,,natural gas,natural gas,,2023,2023,TRUE,18.4,
PL dolnośląskie heat storage large tank discharge natural gas 2024,PL dolnośląskie,,heat storage large tank discharge,,natural gas,natural gas,,2024,2024,TRUE,18.4,
PL dolnośląskie hydro ROR HMV 2020,PL dolnośląskie,,hydro ROR,,HMV,HMV,,2020,2020,TRUE,45.4,
PL dolnośląskie hydro ROR HMV 2023,PL dolnośląskie,,hydro ROR,,HMV,HMV,,2023,2023,TRUE,51.7,
PL dolnośląskie hydro ROR HMV 2024,PL dolnośląskie,,hydro ROR,,HMV,HMV,,2024,2024,TRUE,51.8,
PL dolnośląskie hydrogen natural gas reforming 2020,PL dolnośląskie,,hydrogen,,,natural gas reforming,,2020,2020,TRUE,inf,
PL dolnośląskie hydrogen natural gas reforming 2023,PL dolnośląskie,,hydrogen,,,natural gas reforming,,2023,2023,TRUE,inf,
PL dolnośląskie hydrogen natural gas reforming 2024,PL dolnośląskie,,hydrogen,,,natural gas reforming,,2024,2024,TRUE,inf,
PL dolnośląskie hydrogen final use 2020,PL dolnośląskie,,hydrogen final use,,,,,2020,2020,TRUE,inf,
PL dolnośląskie hydrogen final use 2023,PL dolnośląskie,,hydrogen final use,,,,,2023,2023,TRUE,inf,
PL dolnośląskie hydrogen final use 2024,PL dolnośląskie,,hydrogen final use,,,,,2024,2024,TRUE,inf,
PL dolnośląskie light vehicle mobility BEV 2020,PL dolnośląskie,,light vehicle mobility,,,BEV,,2020,2020,TRUE,inf,
PL dolnośląskie light vehicle mobility BEV 2023,PL dolnośląskie,,light vehicle mobility,,,BEV,,2023,2023,TRUE,inf,
PL dolnośląskie light vehicle mobility BEV 2024,PL dolnośląskie,,light vehicle mobility,,,BEV,,2024,2024,TRUE,inf,
PL dolnośląskie light vehicle mobility ICE vehicle 2020,PL dolnośląskie,,light vehicle mobility,,,ICE vehicle,,2020,2020,TRUE,inf,
PL dolnośląskie light vehicle mobility ICE vehicle 2023,PL dolnośląskie,,light vehicle mobility,,,ICE vehicle,,2023,2023,TRUE,inf,
PL dolnośląskie light vehicle mobility ICE vehicle 2024,PL dolnośląskie,,light vehicle mobility,,,ICE vehicle,,2024,2024,TRUE,inf,
PL dolnośląskie light vehicle mobility final use 2020,PL dolnośląskie,,light vehicle mobility final use,,,,,2020,2020,TRUE,inf,
PL dolnośląskie light vehicle mobility final use 2023,PL dolnośląskie,,light vehicle mobility final use,,,,,2023,2023,TRUE,inf,
PL dolnośląskie light vehicle mobility final use 2024,PL dolnośląskie,,light vehicle mobility final use,,,,,2024,2024,TRUE,inf,
PL dolnośląskie lignite power SC public EHV 2023,PL dolnośląskie,,lignite power SC,public,EHV,,,2023,2023,TRUE,470.9,
PL dolnośląskie lignite power SC public EHV 2024,PL dolnośląskie,,lignite power SC,public,EHV,,,2024,2024,TRUE,470.9,
PL dolnośląskie lignite power SC public EHV 2025,PL dolnośląskie,,lignite power SC,public,EHV,,,2025,2025,TRUE,470.9,
PL dolnośląskie lignite power SC public EHV 2030,PL dolnośląskie,,lignite power SC,public,EHV,,,2030,2030,TRUE,473.0,
PL dolnośląskie lignite power SC public EHV 2035,PL dolnośląskie,,lignite power SC,public,EHV,,,2035,2035,TRUE,473.0,
PL dolnośląskie lignite power SC public EHV 2040,PL dolnośląskie,,lignite power SC,public,EHV,,,2040,2040,TRUE,470.0,
PL dolnośląskie lignite power old public EHV 2020,PL dolnośląskie,,lignite power old,public,EHV,,,2020,2020,TRUE,1423.1,
PL dolnośląskie lignite power old public EHV 2023,PL dolnośląskie,,lignite power old,public,EHV,,,2023,2023,TRUE,1423.8,
PL dolnośląskie lignite power old public EHV 2024,PL dolnośląskie,,lignite power old,public,EHV,,,2024,2024,TRUE,1424.1,
PL dolnośląskie lignite power old public EHV 2025,PL dolnośląskie,,lignite power old,public,EHV,,,2025,2025,TRUE,1424.6,
PL dolnośląskie lignite power old public EHV 2030,PL dolnośląskie,,lignite power old,public,EHV,,,2030,2030,TRUE,1424.6,
PL dolnośląskie lignite power old public EHV 2035,PL dolnośląskie,,lignite power old,public,EHV,,,2035,2035,TRUE,1422.9,
PL dolnośląskie lignite power old public EHV 2040,PL dolnośląskie,,lignite power old,public,EHV,,,2040,2040,TRUE,1420.0,
PL dolnośląskie lignite supply 2020,PL dolnośląskie,,lignite supply,,,,,2020,2020,TRUE,inf,
PL dolnośląskie lignite supply 2023,PL dolnośląskie,,lignite supply,,,,,2023,2023,TRUE,inf,
PL dolnośląskie lignite supply 2024,PL dolnośląskie,,lignite supply,,,,,2024,2024,TRUE,inf,
PL dolnośląskie lulucf final use 2020,PL dolnośląskie,,lulucf final use,,,,,2020,2020,TRUE,inf,
PL dolnośląskie lulucf final use 2025,PL dolnośląskie,,lulucf final use,,,,,2025,2025,TRUE,inf,
PL dolnośląskie lulucf final use 2030,PL dolnośląskie,,lulucf final use,,,,,2030,2030,TRUE,inf,
PL dolnośląskie lulucf final use 2035,PL dolnośląskie,,lulucf final use,,,,,2035,2035,TRUE,inf,
PL dolnośląskie lulucf final use 2040,PL dolnośląskie,,lulucf final use,,,,,2040,2040,TRUE,inf,
PL dolnośląskie lulucf final use 2045,PL dolnośląskie,,lulucf final use,,,,,2045,2045,TRUE,inf,
PL dolnośląskie lulucf final use 2050,PL dolnośląskie,,lulucf final use,,,,,2050,2050,TRUE,inf,
PL dolnośląskie natural gas CHP CCGT public HMV natural gas 2025,PL dolnośląskie,,natural gas CHP CCGT,public,HMV,,natural gas,2025,2025,TRUE,175.8,
PL dolnośląskie natural gas CHP CCGT old industrial HMV natural gas 2020,PL dolnośląskie,,natural gas CHP CCGT old,industrial,HMV,,natural gas,2020,2020,TRUE,88.4,
PL dolnośląskie natural gas CHP CCGT old industrial HMV natural gas 2023,PL dolnośląskie,,natural gas CHP CCGT old,industrial,HMV,,natural gas,2023,2023,TRUE,88.4,
PL dolnośląskie natural gas CHP CCGT old industrial HMV natural gas 2024,PL dolnośląskie,,natural gas CHP CCGT old,industrial,HMV,,natural gas,2024,2024,TRUE,88.4,
PL dolnośląskie natural gas CHP CCGT old industrial HMV natural gas 2025,PL dolnośląskie,,natural gas CHP CCGT old,industrial,HMV,,natural gas,2025,2025,TRUE,88.4,
PL dolnośląskie natural gas CHP CCGT old industrial HMV natural gas 2030,PL dolnośląskie,,natural gas CHP CCGT old,industrial,HMV,,natural gas,2030,2030,TRUE,88.4,
PL dolnośląskie natural gas CHP CCGT old industrial HMV natural gas 2035,PL dolnośląskie,,natural gas CHP CCGT old,industrial,HMV,,natural gas,2035,2035,TRUE,88.4,
PL dolnośląskie natural gas CHP CCGT old industrial HMV natural gas 2040,PL dolnośląskie,,natural gas CHP CCGT old,industrial,HMV,,natural gas,2040,2040,TRUE,88.4,
PL dolnośląskie natural gas CHP old industrial HMV natural gas 2020,PL dolnośląskie,,natural gas CHP old,industrial,HMV,,natural gas,2020,2020,TRUE,17.1,
PL dolnośląskie natural gas CHP old industrial HMV natural gas 2023,PL dolnośląskie,,natural gas CHP old,industrial,HMV,,natural gas,2023,2023,TRUE,23.9,
PL dolnośląskie natural gas CHP old industrial HMV natural gas 2024,PL dolnośląskie,,natural gas CHP old,industrial,HMV,,natural gas,2024,2024,TRUE,22.0,
PL dolnośląskie natural gas CHP old industrial HMV natural gas 2025,PL dolnośląskie,,natural gas CHP old,industrial,HMV,,natural gas,2025,2025,TRUE,21.4,
PL dolnośląskie natural gas CHP old industrial HMV natural gas 2030,PL dolnośląskie,,natural gas CHP old,industrial,HMV,,natural gas,2030,2030,TRUE,17.1,
PL dolnośląskie natural gas CHP old industrial HMV natural gas 2035,PL dolnośląskie,,natural gas CHP old,industrial,HMV,,natural gas,2035,2035,TRUE,12.2,
PL dolnośląskie natural gas CHP old industrial HMV natural gas 2040,PL dolnośląskie,,natural gas CHP old,industrial,HMV,,natural gas,2040,2040,TRUE,8.0,
PL dolnośląskie natural gas CHP old industrial HMV natural gas 2045,PL dolnośląskie,,natural gas CHP old,industrial,HMV,,natural gas,2045,2045,TRUE,3.7,
PL dolnośląskie natural gas boiler natural gas 2020,PL dolnośląskie,,natural gas boiler,,natural gas,,,2020,2020,TRUE,1668.5,
PL dolnośląskie natural gas boiler natural gas 2023,PL dolnośląskie,,natural gas boiler,,natural gas,,,2023,2023,TRUE,1879.7,
PL dolnośląskie natural gas boiler natural gas 2024,PL dolnośląskie,,natural gas boiler,,natural gas,,,2024,2024,TRUE,1879.7,
PL dolnośląskie natural gas final use 2020,PL dolnośląskie,,natural gas final use,,,,,2020,2020,TRUE,inf,
PL dolnośląskie natural gas final use 2025,PL dolnośląskie,,natural gas final use,,,,,2025,2025,TRUE,inf,
PL dolnośląskie natural gas final use 2030,PL dolnośląskie,,natural gas final use,,,,,2030,2030,TRUE,inf,
PL dolnośląskie natural gas final use 2035,PL dolnośląskie,,natural gas final use,,,,,2035,2035,TRUE,inf,
PL dolnośląskie natural gas final use 2040,PL dolnośląskie,,natural gas final use,,,,,2040,2040,TRUE,inf,
PL dolnośląskie natural gas final use 2045,PL dolnośląskie,,natural gas final use,,,,,2045,2045,TRUE,inf,
PL dolnośląskie natural gas final use 2050,PL dolnośląskie,,natural gas final use,,,,,2050,2050,TRUE,inf,
PL dolnośląskie natural gas heat natural gas 2020,PL dolnośląskie,,natural gas heat,,natural gas,,,2020,2020,TRUE,209.3,
PL dolnośląskie natural gas heat natural gas 2023,PL dolnośląskie,,natural gas heat,,natural gas,,,2023,2023,TRUE,318.2,
PL dolnośląskie natural gas heat natural gas 2024,PL dolnośląskie,,natural gas heat,,natural gas,,,2024,2024,TRUE,318.2,
PL dolnośląskie natural gas supply 2020,PL dolnośląskie,,natural gas supply,,,,,2020,2020,TRUE,inf,
PL dolnośląskie natural gas supply 2023,PL dolnośląskie,,natural gas supply,,,,,2023,2023,TRUE,inf,
PL dolnośląskie natural gas supply 2024,PL dolnośląskie,,natural gas supply,,,,,2024,2024,TRUE,inf,
PL dolnośląskie other RES heat other RES 2020,PL dolnośląskie,,other RES heat,,other RES,,,2020,2020,TRUE,78.6,
PL dolnośląskie other RES heat other RES 2023,PL dolnośląskie,,other RES heat,,other RES,,,2023,2023,TRUE,85.2,
